user_lang,user_description,hashtags,user_time_zone_placename,user_friends_count,user_utc_offset,id,sentiment,user_screen_name,user_location,user_favourites_count,user_verified,content,score,tweet_favorite_count,user_name,tweet_retweet_count,user_followers_count,user_time_zone_coordinates,user_mentions,trackback_author_url,short_file_name,user_location_coordinates,file_counter,tweet_geo,firstpost_date,user_listed_count,url,tweet_retweeted,user_geo_enabled,user_time_zone,tweet_favorited,user_location_placename,trackback_author_nick,tweet_place,trackback_permalink,tweet_coordinates,tweet_in_reply_to_screen_name,user_statuses_count,tweet_timestamp
en,"Ewokmama: small, fierce, cute mother of one fuzzy cancer-fighting boy with another one due Aug '14. I blog, I craft, I laugh at my own jokes. Someone has to.",bloodcancer,,380,-25200,420720439619358720,1,ewokmama,"San Francisco, CA",504,False,"RT @LLSGreaterBay: Register for our FREE #bloodcancer conference, The Emerging Therapies &amp; Survivorship Conference, on Jan 25 in SF http://…",10.39545,0,Crystal T.,1,871,,LLSGreaterBay,http://twitter.com/ewokmama,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/08/14,71,http://twitter.com/ewokmama/status/420720439619358720,False,True,Pacific Time (US & Canada),False,,ewokmama,None,http://twitter.com/ewokmama/status/420720439619358720,None,None,29182,1389157200.0
en,The online resource for the hematopoiesis community.,BloodCancer,"Nenjiang River, China",157,None,420958246997065728,-3,Hema_News,,3,False,"Mouse That ROR’ed: ROR1 Oncogene Combines with Another to Accelerate, Worsen #BloodCancer http://t.co/SvgsYGKMW9 @UCSDHealth @PNASNews",7.1264596,0,Hematopoiesis News,0,505,"(48.2575848, 124.7792302)",UCSDHealth~PNASNews,http://twitter.com/hema_news,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/08/14,15,http://twitter.com/hema_news/status/420958246997065728,False,False,None,False,,hema_news,None,http://twitter.com/Hema_News/status/420958246997065728,None,None,3365,1389157200.0
en,"Software Engineer at profession, gamer at heart...",BloodCancer,"Hawaii, USA",323,-36000,420964892393627648,0,isanjeevsrinath,"Hyderabad, India",23,False,#BloodCancer medicine.... http://t.co/hzEarpT13X,8.997556,0,Sanjeev Srinath,0,94,"(19.8967662, -155.5827818)",,http://twitter.com/isanjeevsrinath,Jan to May\Blood\Tweets_BloodCancer.csv,"(17.385044, 78.486671)",2,None,01/08/14,0,http://twitter.com/isanjeevsrinath/status/420964892393627648,False,True,Hawaii,False,"Hyderabad, Telangana, India",isanjeevsrinath,None,http://twitter.com/isanjeevsrinath/status/420964892393627648,None,None,1349,1389157200.0
en,"We are dedicated to ensuring that anyone affected by blood cancer receives the right information, advice & support. Call the Care Line for support 08088 010 444",bloodcancer,"Dublin, Ireland",1273,3600,421275352611454976,5,LeukaemiaCAREuk,UK,799,False,Help us support people affected by a #bloodcancer. Pick your challenge from our exciting range of events http://t.co/YeYPG4Lcm6,12.27344,0,Leukaemia CARE,2,1872,"(53.3498053, -6.2603097)",,http://twitter.com/leukaemiacareuk,Jan to May\Blood\Tweets_BloodCancer.csv,"(55.378051, -3.435973)",2,None,01/09/14,42,http://twitter.com/leukaemiacareuk/status/421275352611454976,False,False,Dublin,False,United Kingdom,leukaemiacareuk,None,http://twitter.com/LeukaemiaCAREuk/status/421275352611454976,None,None,3754,1389243600.0
en,"Beautiful Fashion Accessories belts, leather,skinny,elastic & lovely Jewellery, Theo Paphitis SBS winner 27/5/13 email:info@gold-boutique.co.uk also a SPURS fan",bloodcancer,"London, UK",1537,3600,421275589442818048,5,GoldBoutique1,London ,4491,False,RT @LeukaemiaCAREuk: Help us support people affected by a #bloodcancer. Pick your challenge from our exciting range of events http://t.co/Y…,7.7562737,0,Mary Gold-Boutique,2,2592,"(51.5073509, -0.1277583)",LeukaemiaCAREuk,http://twitter.com/goldboutique1,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.5073509, -0.1277583)",2,None,01/09/14,61,http://twitter.com/goldboutique1/status/421275589442818048,False,False,London,False,"London, UK",goldboutique1,None,http://twitter.com/GoldBoutique1/status/421275589442818048,None,None,37154,1389243600.0
en,"Cloud and Virtualisation Team Lead at @Datapipe, Traveller, Photography Enthusiast, Love My Wife, My baby girl, Cycling and The Arsenal.",bloodcancer,"London, UK",271,3600,421277681020198914,5,andresitojimene,"London, UK",441,False,RT @LeukaemiaCAREuk: Help us support people affected by a #bloodcancer. Pick your challenge from our exciting range of events http://t.co/Y…,7.7562737,0,Andres Jimenez,2,199,"(51.5073509, -0.1277583)",LeukaemiaCAREuk,http://twitter.com/andresitojimene,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.5073509, -0.1277583)",2,None,01/09/14,8,http://twitter.com/andresitojimene/status/421277681020198914,False,True,London,False,"London, UK",andresitojimene,None,http://twitter.com/andresitojimene/status/421277681020198914,None,None,6142,1389243600.0
en,Every 20 minutes someone in the UK is diagnosed with blood cancer.  Our key aim is to increase the pool of blood stem cell donors to save more lives.,bloodcancer,,1555,3600,421310382053924865,7,DeleteBC,"London, UK",29,False,@Darkstarbrewco We are so grateful for this generous donation throughout the month of January in support of @swab4margot #bloodcancer,7.4783435,0,Delete Blood Cancer ,0,2447,,Darkstarbrewco~swab4margot,http://twitter.com/deletebc,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,31,http://twitter.com/deletebc/status/421310382053924865,False,False,London,False,,deletebc,None,http://twitter.com/DeleteBC/status/421310382053924865,None,swab4margot,1697,1389243600.0
en,"We are dedicated to ensuring that anyone affected by blood cancer receives the right information, advice & support. Call the Care Line for support 08088 010 444",bloodcancer,,1273,3600,421352177475780608,5,LeukaemiaCAREuk,UK,799,False,@Leukaemia_and_K thank you to you &amp; all @BurtonMailNews &amp; @AshbourneNews readers for helping us to support those affected by a #bloodcancer,11.723025,0,Leukaemia CARE,3,1872,,Leukaemia_and_K~BurtonMailNews~AshbourneNews,http://twitter.com/leukaemiacareuk,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,42,http://twitter.com/leukaemiacareuk/status/421352177475780608,False,False,Dublin,False,,leukaemiacareuk,None,http://twitter.com/LeukaemiaCAREuk/status/421352177475780608,None,Leukaemia_and_K,3754,1389243600.0
en,"Had leukaemia & stem cell transplant in 2013.
Campaigning to increase donor figures & for transplant education.
Support all blood cancer charities & their work.",bloodcancer,,1117,3600,421352458552893440,6,Leukaemia_and_K,Burton on Trent,431,False,RT @LeukaemiaCAREuk: @Leukaemia_and_K thank you to you &amp; all @BurtonMailNews &amp; @AshbourneNews readers for helping us to support those affec…,6.970613,0,Leukaemia&Katherine,3,683,,LeukaemiaCAREuk~Leukaemia_and_K~BurtonMailNews~AshbourneNews,http://twitter.com/leukaemia_and_k,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,9,http://twitter.com/leukaemia_and_k/status/421352458552893440,False,True,London,False,,leukaemia_and_k,None,http://twitter.com/Leukaemia_and_K/status/421352458552893440,None,None,6531,1389243600.0
en,A feed of news and general updates from the newsroom at Ashbourne's only newspaper. Visit http://t.co/hiC8z6WR or buy your copy every Wednesday.,bloodcancer,,697,3600,421353908347621376,6,AshbourneNews,"Ashbourne, Derbyshire, UK",11,False,RT @LeukaemiaCAREuk: @Leukaemia_and_K thank you to you &amp; all @BurtonMailNews &amp; @AshbourneNews readers for helping us to support those affec…,6.970613,0,News Telegraph,3,2276,,LeukaemiaCAREuk~Leukaemia_and_K~BurtonMailNews~AshbourneNews,http://twitter.com/ashbournenews,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,49,http://twitter.com/ashbournenews/status/421353908347621376,False,True,London,False,,ashbournenews,None,http://twitter.com/AshbourneNews/status/421353908347621376,None,None,4233,1389243600.0
en,"We are dedicated to ensuring that anyone affected by blood cancer receives the right information, advice & support. Call the Care Line for support 08088 010 444",goodtotalk~bloodcancer,,1273,3600,421371800325722112,0,LeukaemiaCAREuk,UK,799,False,You'll be surprised at how much talking helps. We're here for you 24/7 08088 010 555 #goodtotalk #bloodcancer,12.064861,1,Leukaemia CARE,4,1872,,,http://twitter.com/leukaemiacareuk,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,42,http://twitter.com/leukaemiacareuk/status/421371800325722112,False,False,Dublin,False,,leukaemiacareuk,None,http://twitter.com/LeukaemiaCAREuk/status/421371800325722112,None,None,3754,1389243600.0
en,"All views are my own - apart from the really funny or clever ones, the chances are I've pinched those off someone else!",bloodcancer,,323,3600,421371810014560256,6,Cadge71,Burton on Trent,172,False,RT @LeukaemiaCAREuk: @Leukaemia_and_K thank you to you &amp; all @BurtonMailNews &amp; @AshbourneNews readers for helping us to support those affec…,6.970613,0,Caroline Kay,3,252,,LeukaemiaCAREuk~Leukaemia_and_K~BurtonMailNews~AshbourneNews,http://twitter.com/cadge71,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,5,http://twitter.com/cadge71/status/421371810014560256,False,False,London,False,,cadge71,None,http://twitter.com/Cadge71/status/421371810014560256,None,None,2410,1389243600.0
en,"Had leukaemia & stem cell transplant in 2013.
Campaigning to increase donor figures & for transplant education.
Support all blood cancer charities & their work.",goodtotalk~bloodcancer,,1117,3600,421373881363226624,0,Leukaemia_and_K,Burton on Trent,431,False,RT @LeukaemiaCAREuk: You'll be surprised at how much talking helps. We're here for you 24/7 08088 010 555 #goodtotalk #bloodcancer,7.2930355,0,Leukaemia&Katherine,4,683,,LeukaemiaCAREuk,http://twitter.com/leukaemia_and_k,Jan to May\Blood\Tweets_BloodCancer.csv,"(52.81402809999999, -1.6371359)",2,None,01/09/14,9,http://twitter.com/leukaemia_and_k/status/421373881363226624,False,True,London,False,"Burton upon Trent, Staffordshire, UK",leukaemia_and_k,None,http://twitter.com/Leukaemia_and_K/status/421373881363226624,None,None,6531,1389243600.0
en,"Parents to our Jack in remission from Acute Leukaemia. Thank you GOSH! Love Cricket, LFC, BTCC, JB22, MotoGP, PAFC, SRFU & Eng Rugby.",goodtotalk~bloodcancer,"Nenjiang River, China",281,None,421380005504253952,0,JJOBuse,Anywhere for cricket ,252,False,RT @LeukaemiaCAREuk: You'll be surprised at how much talking helps. We're here for you 24/7 08088 010 555 #goodtotalk #bloodcancer,7.2930355,0,JamesOliJackGeorge,4,165,"(48.2575848, 124.7792302)",LeukaemiaCAREuk,http://twitter.com/jjobuse,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/09/14,3,http://twitter.com/jjobuse/status/421380005504253952,False,True,None,False,,jjobuse,None,http://twitter.com/JJOBuse/status/421380005504253952,None,None,6160,1389243600.0
en,Raising funds & spreading awareness on the fight against Leukemia  Want to Join Me? Visit website to make a donation,bloodcancer,United States,1665,-25200,421513374258569216,2,FightonLeukemia,"Sacramento, CA",75,False,The story of @sfbatkid greatly inspired me to join Sac'sLLS and fight agains #bloodcancer http://t.co/5zUEpNmGz8,7.4933686,0,Bernice J Creager,0,289,"(37.09024, -95.712891)",sfbatkid,http://twitter.com/fightonleukemia,Jan to May\Blood\Tweets_BloodCancer.csv,"(38.5815719, -121.4943996)",2,None,01/10/14,0,http://twitter.com/fightonleukemia/status/421513374258569216,False,False,Pacific Time (US & Canada),False,"Sacramento, CA, USA",fightonleukemia,None,http://twitter.com/FightonLeukemia/status/421513374258569216,None,None,96,1389330000.0
en,"Camera, Diving, IT Geek. 
Prone to political incorrectness. 
Nearly 8 billion of us, you and I are surplus to requirements.
http://t.co/nNrHz4kKTW",BloodCancer,"London, UK",970,3600,421604050711244800,4,stevenbryson,"Egham, Surrey, UK",685,False,Register for swab kit to help save a life - it takes two minutes - #BloodCancer http://t.co/M8GpxwyZtg @DeleteBC,7.2947803,0,steve bryson,0,558,"(51.5073509, -0.1277583)",DeleteBC,http://twitter.com/stevenbryson,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.428825, -0.547876)",2,None,01/10/14,12,http://twitter.com/stevenbryson/status/421604050711244800,False,True,London,False,"Egham, Surrey, UK",stevenbryson,None,http://twitter.com/stevenbryson/status/421604050711244800,None,None,17452,1389330000.0
en,"We are based in south west London and specialize in medical, surgical, mobility & disability equipment for the NHS and wider community",goodtotalk~bloodcancer,"London, UK",160,3600,421607473024606208,0,MediWorldLtd,"London, UK",302,False,RT @LeukaemiaCAREuk: You'll be surprised at how much talking helps. We're here for you 24/7 08088 010 555 #goodtotalk #bloodcancer,7.2930355,0,Mediworld,4,242,"(51.5073509, -0.1277583)",LeukaemiaCAREuk,http://twitter.com/mediworldltd,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.5073509, -0.1277583)",2,None,01/10/14,3,http://twitter.com/mediworldltd/status/421607473024606208,False,True,London,False,"London, UK",mediworldltd,None,http://twitter.com/MediWorldLtd/status/421607473024606208,None,None,5678,1389330000.0
en,The #Leukemia & #Lymphoma Society of Canada's evening walk to celebrate lives touched by #cancer - a night of solidarity and hope.,DidYouKnow~WorldCancerDay~LightTheNight~bloodcancer,United States,964,-14400,421693110364958721,1,LTNOntario,"Toronto, ON Canada",195,False,#DidYouKnow? #WorldCancerDay is on Feb 4th! Take out your lantern and #LightTheNight to support our fight against #bloodcancer on this day!,7.2500715,0,LightTheNightOntario,0,1033,"(37.09024, -95.712891)",,http://twitter.com/ltnontario,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/10/14,33,http://twitter.com/ltnontario/status/421693110364958721,False,False,Eastern Time (US & Canada),False,,ltnontario,None,http://twitter.com/LTNOntario/status/421693110364958721,None,None,7848,1389330000.0
en,The online resource for the hematopoiesis community.,BloodCancer,,157,None,421735850914095104,-3,Hema_News,,3,False,"Mouse That ROR’ed: ROR1 Oncogene Combines with Another to Accelerate, Worsen #BloodCancer http://t.co/JTSqcinO3J @UCSDHealth @PNASNews",7.0969124,0,Hematopoiesis News,0,505,,UCSDHealth~PNASNews,http://twitter.com/hema_news,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/10/14,15,http://twitter.com/hema_news/status/421735850914095104,False,False,None,False,,hema_news,None,http://twitter.com/Hema_News/status/421735850914095104,None,None,3365,1389330000.0
en,The #Leukemia & #Lymphoma Society of Canada's evening walk to celebrate lives touched by #cancer - a night of solidarity and hope.,CLL~leukemia~bloodcancer~FactFriday~DidYouKnow,,964,-14400,421767413005557760,0,LTNOntario,"Toronto, ON Canada",195,False,"Chronic lymphocytic leukemia #CLL is the most common type of #leukemia diagnosed in adults in Canada.

#bloodcancer #FactFriday #DidYouKnow",7.252721,0,LightTheNightOntario,0,1033,,,http://twitter.com/ltnontario,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/10/14,33,http://twitter.com/ltnontario/status/421767413005557760,False,False,Eastern Time (US & Canada),False,,ltnontario,None,http://twitter.com/LTNOntario/status/421767413005557760,None,None,7848,1389330000.0
en,"I like make-up, taking photos, owls, Disney and Harry Potter ⚡",bethecure~bonemarrowdonation~bloodcancer,,104,3600,422420406411476992,3,_CassM,London,434,False,Trying to be a good person.#bethecure #bonemarrowdonation #bloodcancer http://t.co/zXTAsgxYY4,7.823302,0,Cass Michael,0,179,,,http://twitter.com/_cassm,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/12/14,2,http://twitter.com/_cassm/status/422420406411476992,False,True,London,False,,_cassm,None,http://twitter.com/_CassM/status/422420406411476992,None,None,5048,1389502800.0
en,The #Leukemia & #Lymphoma Society of Canada's evening walk to celebrate lives touched by #cancer - a night of solidarity and hope.,donation~bloodcancer,,964,-14400,422776531283615744,1,LTNOntario,"Toronto, ON Canada",195,False,Make an easy #donation.  Text CURE to 41010 to donate $10 for #bloodcancer research!,9.404794,0,LightTheNightOntario,1,1033,,,http://twitter.com/ltnontario,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/13/14,33,http://twitter.com/ltnontario/status/422776531283615744,False,False,Eastern Time (US & Canada),False,,ltnontario,None,http://twitter.com/LTNOntario/status/422776531283615744,None,None,7848,1389589200.0
en,Labour & Co-operative Councillor for East Brighton & Labour Group Housing Spokesperson,bloodcancer~donorregistration~help,,668,3600,422957100114145280,0,Chaun_Wilson,Brighton,121,False,https://t.co/nfZ41DaQxi #bloodcancer #donorregistration #help,8.21469,0,Chaun Wilson,0,564,,,http://twitter.com/chaun_wilson,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/14/14,19,http://twitter.com/chaun_wilson/status/422957100114145280,False,True,London,False,,chaun_wilson,None,http://twitter.com/Chaun_Wilson/status/422957100114145280,None,None,3078,1389675600.0
en,Marketing & Branding Specialist |Semiotics |Advertising |Social media |MBA |Leadership |Sense of Humor |Frequently Smiler| Positive Attitude |Happy with my life,bloodcancer,,501,-18000,423059631456268288,0,leilabinesh,Toronto,83,False,Every 20 mins someone is taken ill with #bloodcancer. Here’s what you can do to help http://t.co/ikskd1ua9h via @virgin,8.115147,0,Leila Binesh,0,249,,Virgin,http://twitter.com/leilabinesh,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/14/14,5,http://twitter.com/leilabinesh/status/423059631456268288,False,True,Central Time (US & Canada),False,,leilabinesh,None,http://twitter.com/leilabinesh/status/423059631456268288,None,None,429,1389675600.0
en,We offer you the chance to collect & store your stem cells as an amazing way to fight future illness.,Margot~bloodcancer,,574,3600,423067151843352578,0,Precious_Cells,"London, UK",49,False,You can watch #Margot's story here http://t.co/5ns2pilL48 and find more information and join the battle against #bloodcancer here @DeleteBC,11.443128,0,Precious Cells ,1,430,,DeleteBC,http://twitter.com/precious_cells,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,01/14/14,0,http://twitter.com/precious_cells/status/423067151843352578,False,True,London,False,,precious_cells,None,http://twitter.com/Precious_Cells/status/423067151843352578,None,None,1160,1389675600.0
