favorited,utc_offset,user_mentioned,description,hashtags,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,-14400,cnn,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440353257193472,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440353257193472,False,Eastern Time (US & Canada),None,@CNN #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440353257193472,0,23
False,-14400,cnnhealth,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440408215162881,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440408215162881,False,Eastern Time (US & Canada),None,@cnnhealth  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6081805,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440408215162881,0,23
False,-14400,foxnews,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440555053559808,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440555053559808,False,Eastern Time (US & Canada),None,@FoxNews  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.621048,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440555053559808,0,23
False,-14400,foxnewshealth,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440636519538688,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440636519538688,False,Eastern Time (US & Canada),None,@foxnewshealth #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.521139,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440636519538688,0,23
False,-14400,abc,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440719289909248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440719289909248,False,Eastern Time (US & Canada),None,@ABC #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440719289909248,0,23
False,-14400,abcworldnews,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440819974197248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440819974197248,False,Eastern Time (US & Canada),None,@ABCWorldNews #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5113406,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440819974197248,0,23
False,-14400,ktla,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441099423895552,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441099423895552,False,Eastern Time (US & Canada),None,@KTLA #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5111513,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441099423895552,0,23
False,-14400,nhf_hemophilia,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441239375220736,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441239375220736,False,Eastern Time (US & Canada),None,@NHF_Hemophilia #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.308004,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441239375220736,4,23
False,-14400,huffingtonpost,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441653759881216,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441653759881216,False,Eastern Time (US & Canada),None,@HuffingtonPost #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.360876,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441653759881216,1,23
False,-14400,buzzfeed,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,kaiserpermanente~Hemophilia~bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441734697369600,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441734697369600,False,Eastern Time (US & Canada),None,@BuzzFeed  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.622386,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441734697369600,0,23
False,-14400,bernardjtyson,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,hemophilia~bleedingdisorders~insurance~murder,http://twitter.com/ryeseeley,True,None,475459525244624896,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475459525244624896,False,Eastern Time (US & Canada),None,@BernardJTyson You'll let ppl w/#hemophilia/#bleedingdisorders die vs. give life saving meds? http://t.co/nCM6aEVupq #insurance #murder,559,8.1341715,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475459525244624896,1,23
False,-18000,nhf_hemophilia,"hiv/aids activist . . watch dog for injustice ! Loud,outspoken but never scared .",bleedingdisorders~hemophilia,http://twitter.com/cmregulator,False,None,475726874761367552,en,35,06/08/14,cmregulator,http://twitter.com/cmregulator/status/475726874761367552,False,America/Chicago,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,313,7.2642865,None,Chicago,http://twitter.com/cmregulator/status/475726874761367552,3,6
False,-18000,nhf_hemophilia,"I have twins (a boy and a girl), my son has hemophilia, love sports, video games and relaxing.",bleedingdisorders~hemophilia,http://twitter.com/elijahhardin,False,None,475758100536766464,en,42,06/08/14,elijahhardin,http://twitter.com/elijahhardin/status/475758100536766464,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,367,7.2642865,None,"Frisco, TX",http://twitter.com/ElijahHardin/status/475758100536766464,3,23
False,-14400,alexborstein,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,hemophilia~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,476019691706535936,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476019691706535936,False,Eastern Time (US & Canada),None,".@AlexBorstein, do you love yourself enough to wear this shirt? http://t.co/WPzr0EbTFg #hemophilia, #bleedingdisorders:",1764,7.563203,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476019691706535936,1,56
False,None,nhf_hemophilia,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,Android~iPad~Kindle~bleedingdisorders,http://twitter.com/sdonmbleeders,False,None,476026048833159170,en,141,06/09/14,sdonmbleeders,http://twitter.com/sdonmbleeders/status/476026048833159170,False,None,None,"RT @NHF_Hemophilia: Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http:…",30,6.9390564,None,"Albuquerque, NM",http://twitter.com/SDONMbleeders/status/476026048833159170,3,1
False,-14400,hemophiliafed,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",bleedingdisorders~HemoChat,http://twitter.com/nhf_hemophilia,True,None,476059938930712577,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/476059938930712577,False,Eastern Time (US & Canada),None,Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things camp. #HemoChat,2773,11.794117,None,New York City,http://twitter.com/NHF_Hemophilia/status/476059938930712577,3,94
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,bleedingdisorders~HemoChat,http://twitter.com/hemophiliafed,True,None,476066399685988353,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476066399685988353,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,1764,6.9703264,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476066399685988353,3,56
False,-14400,hemophiliafed,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,bleedingdisorders~HemoChat,http://twitter.com/hemophiliafed,True,None,476066399685988353,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476066399685988353,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,1764,6.9703264,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476066399685988353,3,56
False,-10800,nhf_hemophilia,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",bleedingdisorders~HemoChat,http://twitter.com/hemoindy,True,None,476068666052603906,en,42,06/09/14,hemoindy,http://twitter.com/hemoindy/status/476068666052603906,False,Atlantic Time (Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,296,6.9703264,None,"Indianapolis, Indiana",http://twitter.com/HemoIndy/status/476068666052603906,3,10
False,-10800,hemophiliafed,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",bleedingdisorders~HemoChat,http://twitter.com/hemoindy,True,None,476068666052603906,en,42,06/09/14,hemoindy,http://twitter.com/hemoindy/status/476068666052603906,False,Atlantic Time (Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,296,6.9703264,None,"Indianapolis, Indiana",http://twitter.com/HemoIndy/status/476068666052603906,3,10
False,-18000,nhf_hemophilia,The united voice for patients with chronic diseases and disabilities and their family caregivers,bleedingdisorders~hemophilia,http://twitter.com/nhcouncil,True,None,476087729235963905,en,20,06/09/14,nhcouncil,http://twitter.com/nhcouncil/status/476087729235963905,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/ycthX7sAK3,7485,7.2319407,None,"Washington, DC",http://twitter.com/NHCouncil/status/476087729235963905,0,276
False,-25200,hemophiliafed,Hi! I'm a SAHM of 2 busy boys. The little one has severe hemophilia A w/ a port. I am also the VP of the board for the Bleeding Disorder Foundation of WA.,bleedingdisorders~hemophilia,http://twitter.com/hemomom,False,None,476101692271104000,en,82,06/09/14,hemomom,http://twitter.com/hemomom/status/476101692271104000,False,Pacific Time (US & Canada),None,RT @hemophiliafed: Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http:…,183,7.462011,None,Washington,http://twitter.com/HemoMom/status/476101692271104000,2,11
False,-21600,cohemo,We are the Rocky Mountain Region's leader in the treatment of bleeding and clotting disorders and pediatric stroke.,bleedingdisorders,http://twitter.com/htccolorado,False,None,476102910309179393,en,5,06/09/14,htccolorado,http://twitter.com/htccolorado/status/476102910309179393,False,Mountain Time (US & Canada),None,RT @cohemo: Backpacks &amp; Bleeders is doing it AGAIN! Father's Day hike THIS SATURDAY at Lookout Mountain #bleedingdisorders http://t.co/XOzf…,26,7.2303166,None,"Aurora, Colorado",http://twitter.com/HTCColorado/status/476102910309179393,2,3
False,None,nhf_hemophilia,"Celox works in seconds when help is minutes away. Safely stops the bleed in many situations. Great for people on blood thinners, hemophiliacs, and anyone else.",bleedingdisorders~hemophilia,http://twitter.com/celoxonline,False,None,476166637000073216,en,28,06/10/14,celoxonline,http://twitter.com/celoxonline/status/476166637000073216,False,None,None,RT @NHF_Hemophilia: Baxter recently presented an update on #bleedingdisorders therapies in its development pipeline: http://t.co/x0t6Ywcwog…,30,7.42599,None,,http://twitter.com/CeloxOnline/status/476166637000073216,2,1
False,None,hemophiliafed,"Emory's Office of Technology Transfer... Your Gateway to Discovery, Products, & Innovation.",Emory~meddev~bleedingdisorders,http://twitter.com/emoryott,False,None,476414769683890176,en,1258,06/10/14,emoryott,http://twitter.com/emoryott/status/476414769683890176,False,None,None,#Emory #meddev helps study clot formation &amp; could be used to find cures for #bleedingdisorders @hemophiliafed http://t.co/N9okenZ1Yl,1346,8.731435,None,"Atlanta, GA",http://twitter.com/EmoryOTT/status/476414769683890176,1,58
False,-21600,nhf_hemophilia,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",bleedingdisorders~hemophilia,http://twitter.com/flgprohemo,False,None,476415483814486016,en,46,06/10/14,flgprohemo,http://twitter.com/flgprohemo/status/476415483814486016,False,Mountain Time (US & Canada),None,RT @NHF_Hemophilia: Baxter recently presented an update on #bleedingdisorders therapies in its development pipeline: http://t.co/x0t6Ywcwog…,32,7.42599,None,,http://twitter.com/FLGprohemo/status/476415483814486016,2,0
