hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
celiac,473131563475955712,False,None,Check out @rudisglutenfree new products with @CeliacBeast and win for #celiac disease awareness month! http://t.co/s7y5P9WjQl,306,7.287425,"Randolph, VT",0,7,False,-14400,,rudisglutenfree~CeliacBeast,http://twitter.com/kdff,False,None,en,203,06/01/14,http://twitter.com/kdff/status/473131563475955712,Eastern Time (US & Canada),None,kdff,http://twitter.com/KDFF/status/473131563475955712
celiac~glutenfree~Austin~crashdiet,473132053383233536,False,None,"So, it's pretty much impossible to be #celiac or #glutenfree at most restaurants/hotels/airport in #Austin. #crashdiet 😠",836,10.531775,Los Angeles,0,32,False,-25200,Writer. Photographer. Mom.,,http://twitter.com/laurieallee,True,None,en,3000,06/01/14,http://twitter.com/laurieallee/status/473132053383233536,Pacific Time (US & Canada),None,laurieallee,http://twitter.com/laurieallee/status/473132053383233536
glutenfree~gf~celiac~coeliac~celiacdisease,473133185392312321,False,None,"Can you name some of the top mis-diagnosed diseases?

#glutenfree #gf #celiac #coeliac #celiacdisease http://t.co/zmuXpN9dAf",967,8.334688,Chicago,1,16,False,-18000,"A former college professor living with Crohn's and Celiac/Coeliac Disease for over 20 years.  Raising awareness, learning and educating along the way.",,http://twitter.com/gfreeprof,True,None,en,43,06/01/14,http://twitter.com/gfreeprof/status/473133185392312321,Central Time (US & Canada),None,gfreeprof,http://twitter.com/GFreeProf/status/473133185392312321
celiac~CeliacStomp,473134827831455744,False,None,"Murray: Often #celiac is not ""silent"" but rather ignored. Ppl thought it was normal 2 feel terrible. Medical consult important. #CeliacStomp",1114,8.766616,"Mississauga, Ontario",2,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473134827831455744,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473134827831455744
celiacawarenessmonth~celiac~glutenfree~notafad,473135706303647744,False,None,RT @gfreefun: #celiacawarenessmonth may be over but advocacy never ends. Tell people you have #celiac and you are #glutenfree for a reason.…,1043,7.0167274,London,8,14,False,3600,"GLUTEN - WHEAT - SUGAR  FREE  BAKING
Gluten-free - guilt-free!
Sugar-free, sin-free!
Lets make health chic!",gfreefun,http://twitter.com/sansbaking,False,None,en,1,06/01/14,http://twitter.com/sansbaking/status/473135706303647744,London,None,sansbaking,http://twitter.com/SansBaking/status/473135706303647744
celiac~CeliacStomp,473135846351044608,False,None,"Murray: Lymphoma feared, but rare in the general pop'n and rare in those with #celiac. More likely found in older patients. #CeliacStomp",1114,7.083161,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473135846351044608,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473135846351044608
Celiac,473136043626344450,False,None,"We'd love your help in recapping our #Celiac Awareness Month promotion! If you enter, you've got a chance to win!  http://t.co/Isw2hSrEDf",3888,10.738284,Arizona. It's hot here. ,0,177,False,-25200,"Qualitative market researcher, brand planner, founder/head celiac of Celiac and the Beast, author of #CATBbook published Oct '13, brand and PR-friendly",,http://twitter.com/celiacbeast,False,None,en,11821,06/01/14,http://twitter.com/celiacbeast/status/473136043626344450,Arizona,None,celiacbeast,http://twitter.com/CeliacBeast/status/473136043626344450
Celiac~CeliacProject,473138135694843904,False,None,RT @CeliacProject: @AntiWheatGirl Thanks for all you do for our community raising #Celiac awareness and for your support of the #CeliacProj…,1364,6.991976,,1,14,False,-14400,Priyanka Chugh (aka Anti-Wheat Girl)'s chronicles of the adventures of being gluten free!,CeliacProject~AntiWheatGirl,http://twitter.com/antiwheatgirl,False,None,en,1216,06/01/14,http://twitter.com/antiwheatgirl/status/473138135694843904,Eastern Time (US & Canada),None,antiwheatgirl,http://twitter.com/AntiWheatGirl/status/473138135694843904
Glutenfree~college~celiac,473139436159770624,False,None,"#Glutenfree baking scared this #college #celiac, but it didn't stop me! Hello bread &amp; pizza! http://t.co/gga3LcPtxe http://t.co/0AJhkjIYUt",501,7.3407016,California ,0,11,False,-25200,"Teenager with #celiacsdisease who runs a #glutenfree blog about life, #college, and lots of food! Personal stories, tips, and restaurant/food reviews.",,http://twitter.com/collegeceliackc,True,None,en,228,06/01/14,http://twitter.com/collegeceliackc/status/473139436159770624,Arizona,None,collegeceliackc,http://twitter.com/CollegeCeliacKC/status/473139436159770624
glutensensitivity~Celiac~BS,473140832610963456,False,None,"Wanted to punch the guy I drove home (a waiter) for insisting,""With #glutensensitivity there is #Celiac (s) &amp; nothing else.""  #BS!",531,7.0595026,Chicago,0,13,False,-18000,Living Life the Only Way I Know How.  Geekily and Gluten Free  http://t.co/kECcOxZlqe,,http://twitter.com/geekilygf,False,None,en,2314,06/01/14,http://twitter.com/geekilygf/status/473140832610963456,Central Time (US & Canada),None,geekilygf,http://twitter.com/GeekilyGF/status/473140832610963456
celiac~CeliacStomp,473141260061257728,False,None,"Galipeau is looking at potential therapies for #celiac disease, &amp; her research is funded partly by a grant from @CCAceliac. #CeliacStomp 2/2",1114,6.7432003,"Mississauga, Ontario",1,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,CCAceliac,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473141260061257728,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473141260061257728
celiac~CeliacStomp,473141796298432512,False,None,"Galipeau: c-sections, antibiotic use, early childhood feeding strategies may relate to #celiac disease development. #CeliacStomp",1114,6.8172035,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473141796298432512,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473141796298432512
celiac~CeliacStomp,473142211031621632,False,None,"Galipeau: C-section and antibiotic use associated with #celiac, but association does not necessarily equal causation. #CeliacStomp",1114,6.762279,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473142211031621632,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473142211031621632
celiac~CeliacStomp,473143650721857536,False,None,"Galipeau plans to take gut bacteria from #celiac &amp; non-celiac patients to gauge responses in mice, to learn about bacteria. #CeliacStomp",1114,6.5452447,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473143650721857536,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473143650721857536
celiac~gfree~CeliacStomp,473143965567700992,False,None,Galipeau: Up 2 60% of adult #celiac patients are symptomatic despite long-term #gfree diet. Murray also discussed follow-up. #CeliacStomp,1114,6.391262,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473143965567700992,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473143965567700992
celiac~guidelines~gastroenterologists,473144243817418752,False,None,"#celiac MT @CCAceliac:@josephmurrayMD: There are #guidelines out there for #gastroenterologists. ""We're not doing what we're supposed to do""",597,7.7518644,"Brooklyn, New York ",0,20,False,None,"Gastro doc, Wife, Mom to 2 boys (1 with food allergy), New Yorker, Interested in nutrition, fitness, small bowel diseases, travel. Optimist. Tweets mine",CCAceliac~josephmurrayMD,http://twitter.com/doctortennyson,False,None,en,1514,06/01/14,http://twitter.com/doctortennyson/status/473144243817418752,None,None,doctortennyson,http://twitter.com/DoctorTennyson/status/473144243817418752
celiac~dogs,473147329562673152,False,None,My dog doesn't try to eat rice cake crumbs off the floor. I don't think she recognizes them as food. #celiac #dogs,114,7.4291563,"Vancouver, Canada",0,5,False,None,"High school teacher by day, young adult fiction writer by afternoon/night/weekend...",,http://twitter.com/ashdmackenzie,False,None,en,41,06/01/14,http://twitter.com/ashdmackenzie/status/473147329562673152,None,None,ashdmackenzie,http://twitter.com/AshDMacKenzie/status/473147329562673152
celiac~CeliacStomp,473149707238531072,False,None,.@shelleycase: Many products in US use commercial oats with companies just hoping that it's below 20ppm. Not safe 4 a #celiac. #CeliacStomp,1114,6.90231,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,shelleycase,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473149707238531072,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473149707238531072
celiac~endoscopy,473150788794331136,False,None,"But even if indicated by current recs #celiac #endoscopy biopsies not often done, not correct number @gastromom @CCAceliac @josephmurrayMD",597,7.650731,"Brooklyn, New York ",0,20,False,None,"Gastro doc, Wife, Mom to 2 boys (1 with food allergy), New Yorker, Interested in nutrition, fitness, small bowel diseases, travel. Optimist. Tweets mine",gastromom~CCAceliac~josephmurrayMD,http://twitter.com/doctortennyson,False,None,en,1514,06/01/14,http://twitter.com/doctortennyson/status/473150788794331136,None,None,doctortennyson,http://twitter.com/DoctorTennyson/status/473150788794331136
celiac,473152129943601152,False,None,Check out @rudisglutenfree new products with @CeliacBeast and win for #celiac disease awareness month! http://t.co/wVuejhjzmH,275,7.262615,"Okeechobee, FL",0,3,False,-14400,,rudisglutenfree~CeliacBeast,http://twitter.com/icalledonjesus,True,None,en,6,06/01/14,http://twitter.com/icalledonjesus/status/473152129943601152,Eastern Time (US & Canada),None,icalledonjesus,http://twitter.com/icalledonjesus/status/473152129943601152
organic~glutenfree~Celiac,473153051277012992,False,None,Win a variety box of @Ginnybakes #organic #glutenfree cookies with @CeliacBeast for #Celiac Awareness Month! http://t.co/QHMNTCfCnF,275,7.0361533,"Okeechobee, FL",0,3,False,-14400,,ginnybakes~CeliacBeast,http://twitter.com/icalledonjesus,True,None,en,6,06/01/14,http://twitter.com/icalledonjesus/status/473153051277012992,Eastern Time (US & Canada),None,icalledonjesus,http://twitter.com/icalledonjesus/status/473153051277012992
celiac~CeliacStomp,473160002706747392,False,None,.@shelleycase recommends a vitamin &amp; mineral supplement for patients with #celiac. We're often short on vitamin D and calcium. #CeliacStomp,1114,6.6865807,"Mississauga, Ontario",0,25,False,None,The Official Twitter account of the Canadian Celiac Association - the national voice for people adversely affected by gluten. RTs ≠ endorsement.,shelleycase,http://twitter.com/ccaceliac,False,None,en,53,06/01/14,http://twitter.com/ccaceliac/status/473160002706747392,None,None,ccaceliac,http://twitter.com/CCAceliac/status/473160002706747392
Glutenfree~gf~AKFood~Celiac~passthesyrup,473160092842352640,False,None,"#Glutenfree fluffy pancakes?! Yes, yes I did! http://t.co/sj0eJGtjuN #gf @CupforCup #AKFood #Celiac #passthesyrup http://t.co/0jngBYr1pc",258,6.8687987,Alaska,0,6,False,-28800,"Gluten free/allergen free cook, Interior designer, mom. http://t.co/3ir0rVdW",CupforCup,http://twitter.com/gf_recipes,False,None,en,65,06/01/14,http://twitter.com/gf_recipes/status/473160092842352640,Alaska,None,gf_recipes,http://twitter.com/GF_Recipes/status/473160092842352640
Celiac~Win~glutenfree~giveaway,473165330118737920,False,None,May is #Celiac awareness month. #Win a @CheeChaPuff #glutenfree gift basket. http://t.co/mzqAhqeqg6  #giveaway (via the @GISociety),1823,10.482651,Coastal Georgia,0,55,False,-14400,"Wife, daughter, sister, friend, petmom, & aunt to the cutest nephews ever.  Addicted to books, tv, movies, beauty products, tea, coffee & contests.",CheeChaPuff~GISociety,http://twitter.com/heatherzilla8,False,None,en,14,06/01/14,http://twitter.com/heatherzilla8/status/473165330118737920,Eastern Time (US & Canada),None,heatherzilla8,http://twitter.com/heatherzilla8/status/473165330118737920
celiac,473168049156419585,False,None,"It's bad to be sad when you're an emotional eater...atleast as a #celiac,you don't get to digg in into junkfood,rather soothing soul healthy",357,7.357289,Denmark,0,9,False,7200,"Photographer, designer, writer, blogger, fighter for better tomorrow and a newby celiac happily embracing glutenfree, dairyfree and eggfree world...;)",,http://twitter.com/sanmusone,False,None,en,181,06/01/14,http://twitter.com/sanmusone/status/473168049156419585,Copenhagen,None,sanmusone,http://twitter.com/sanmusone/status/473168049156419585
Celiac~Win~glutenfree~giveaway,473168330853842944,False,None,May is #Celiac awareness month. #Win a @CheeChaPuff #glutenfree gift basket. http://t.co/jQjaS7zkr5  #giveaway (via the @GISociety),16255,10.898453,Michigan,0,640,False,-14400,"Registered Dietitian ✯ Animal Lover ✯ Walking Dead Fanatic ✯ Movie Buff ✯ Tech Addict ✯ Love MUSIC, Fashion, Beauty, Sci-Fi, Astronomy, Gaming & Social Media",CheeChaPuff~GISociety,http://twitter.com/dinaj,False,None,en,14939,06/01/14,http://twitter.com/dinaj/status/473168330853842944,Eastern Time (US & Canada),None,dinaj,http://twitter.com/DinaJ/status/473168330853842944
