favorited,utc_offset,description,user_mentions,hashtag,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,-18000,"I have twins (a boy and a girl), my son has hemophilia, love sports, video games and relaxing.",NHF_Hemophilia,bleedingdisorders,http://twitter.com/elijahhardin,False,None,475758100536766464,en,42,06/08/14,elijahhardin,http://twitter.com/elijahhardin/status/475758100536766464,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,367,7.2642865,None,"Frisco, TX",http://twitter.com/ElijahHardin/status/475758100536766464,3,23
False,-18000,"I have twins (a boy and a girl), my son has hemophilia, love sports, video games and relaxing.",NHF_Hemophilia,hemophilia,http://twitter.com/elijahhardin,False,None,475758100536766464,en,42,06/08/14,elijahhardin,http://twitter.com/elijahhardin/status/475758100536766464,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,367,7.2642865,None,"Frisco, TX",http://twitter.com/ElijahHardin/status/475758100536766464,3,23
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,android,http://twitter.com/nhf_hemophilia,True,None,475978744239489024,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/475978744239489024,False,Eastern Time (US & Canada),None,"Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http://t.co/SSJZzIve8H",2773,11.773534,None,New York City,http://twitter.com/NHF_Hemophilia/status/475978744239489024,3,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,ipad,http://twitter.com/nhf_hemophilia,True,None,475978744239489024,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/475978744239489024,False,Eastern Time (US & Canada),None,"Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http://t.co/SSJZzIve8H",2773,11.773534,None,New York City,http://twitter.com/NHF_Hemophilia/status/475978744239489024,3,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,kindle,http://twitter.com/nhf_hemophilia,True,None,475978744239489024,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/475978744239489024,False,Eastern Time (US & Canada),None,"Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http://t.co/SSJZzIve8H",2773,11.773534,None,New York City,http://twitter.com/NHF_Hemophilia/status/475978744239489024,3,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,475978744239489024,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/475978744239489024,False,Eastern Time (US & Canada),None,"Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http://t.co/SSJZzIve8H",2773,11.773534,None,New York City,http://twitter.com/NHF_Hemophilia/status/475978744239489024,3,94
False,-18000,"Follow us for updates on chronic conditions, events and advocacy within the therapy communities we serve. Exceptional care by choice, not by chance.",,bleedingdisorders,http://twitter.com/accuraterx,False,None,476009168361377794,en,9,06/09/14,accuraterx,http://twitter.com/accuraterx/status/476009168361377794,False,Central Time (US & Canada),None,FDA approves the first Factor VIII with a prolonged half-life #bleedingdisorders #Hemophilia http://t.co/CSKiwbdFB9,308,7.509048,None,"Columbia, Missouri",http://twitter.com/AccurateRx/status/476009168361377794,0,7
False,-18000,"Follow us for updates on chronic conditions, events and advocacy within the therapy communities we serve. Exceptional care by choice, not by chance.",,hemophilia,http://twitter.com/accuraterx,False,None,476009168361377794,en,9,06/09/14,accuraterx,http://twitter.com/accuraterx/status/476009168361377794,False,Central Time (US & Canada),None,FDA approves the first Factor VIII with a prolonged half-life #bleedingdisorders #Hemophilia http://t.co/CSKiwbdFB9,308,7.509048,None,"Columbia, Missouri",http://twitter.com/AccurateRx/status/476009168361377794,0,7
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,AlexBorstein,hemophilia,http://twitter.com/hemophiliafed,True,None,476019691706535936,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476019691706535936,False,Eastern Time (US & Canada),None,".@AlexBorstein, do you love yourself enough to wear this shirt? http://t.co/WPzr0EbTFg #hemophilia, #bleedingdisorders:",1764,7.563203,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476019691706535936,1,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,AlexBorstein,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,476019691706535936,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476019691706535936,False,Eastern Time (US & Canada),None,".@AlexBorstein, do you love yourself enough to wear this shirt? http://t.co/WPzr0EbTFg #hemophilia, #bleedingdisorders:",1764,7.563203,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476019691706535936,1,56
False,None,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,NHF_Hemophilia,android,http://twitter.com/sdonmbleeders,False,None,476026048833159170,en,141,06/09/14,sdonmbleeders,http://twitter.com/sdonmbleeders/status/476026048833159170,False,None,None,"RT @NHF_Hemophilia: Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http:…",30,6.9390564,None,"Albuquerque, NM",http://twitter.com/SDONMbleeders/status/476026048833159170,3,1
False,None,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,NHF_Hemophilia,ipad,http://twitter.com/sdonmbleeders,False,None,476026048833159170,en,141,06/09/14,sdonmbleeders,http://twitter.com/sdonmbleeders/status/476026048833159170,False,None,None,"RT @NHF_Hemophilia: Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http:…",30,6.9390564,None,"Albuquerque, NM",http://twitter.com/SDONMbleeders/status/476026048833159170,3,1
False,None,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,NHF_Hemophilia,kindle,http://twitter.com/sdonmbleeders,False,None,476026048833159170,en,141,06/09/14,sdonmbleeders,http://twitter.com/sdonmbleeders/status/476026048833159170,False,None,None,"RT @NHF_Hemophilia: Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http:…",30,6.9390564,None,"Albuquerque, NM",http://twitter.com/SDONMbleeders/status/476026048833159170,3,1
False,None,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,NHF_Hemophilia,bleedingdisorders,http://twitter.com/sdonmbleeders,False,None,476026048833159170,en,141,06/09/14,sdonmbleeders,http://twitter.com/sdonmbleeders/status/476026048833159170,False,None,None,"RT @NHF_Hemophilia: Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http:…",30,6.9390564,None,"Albuquerque, NM",http://twitter.com/SDONMbleeders/status/476026048833159170,3,1
False,-14400,"Dedicated to serving the needs of the bleeding disorder community through education, advocacy and the support of research to find a cure",,hemophilia,http://twitter.com/vahemophilia,False,None,476043051681730561,en,33,06/09/14,vahemophilia,http://twitter.com/vahemophilia/status/476043051681730561,False,Eastern Time (US & Canada),None,RSVP for our Educational Dinner This Thursday - Do Note New Location #hemophilia #bleedingdisorders http://t.co/Ck3WshSPeh,546,8.434837,None,Virginia,http://twitter.com/VAHemophilia/status/476043051681730561,1,20
False,-14400,"Dedicated to serving the needs of the bleeding disorder community through education, advocacy and the support of research to find a cure",,bleedingdisorders,http://twitter.com/vahemophilia,False,None,476043051681730561,en,33,06/09/14,vahemophilia,http://twitter.com/vahemophilia/status/476043051681730561,False,Eastern Time (US & Canada),None,RSVP for our Educational Dinner This Thursday - Do Note New Location #hemophilia #bleedingdisorders http://t.co/Ck3WshSPeh,546,8.434837,None,Virginia,http://twitter.com/VAHemophilia/status/476043051681730561,1,20
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,476059938930712577,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/476059938930712577,False,Eastern Time (US & Canada),None,Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things camp. #HemoChat,2773,11.794117,None,New York City,http://twitter.com/NHF_Hemophilia/status/476059938930712577,3,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,hemochat,http://twitter.com/nhf_hemophilia,True,None,476059938930712577,en,156,06/09/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/476059938930712577,False,Eastern Time (US & Canada),None,Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things camp. #HemoChat,2773,11.794117,None,New York City,http://twitter.com/NHF_Hemophilia/status/476059938930712577,3,94
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~hemophiliafed,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,476066399685988353,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476066399685988353,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,1764,6.9703264,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476066399685988353,3,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~hemophiliafed,hemochat,http://twitter.com/hemophiliafed,True,None,476066399685988353,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476066399685988353,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,1764,6.9703264,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476066399685988353,3,56
False,-10800,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",NHF_Hemophilia~hemophiliafed,bleedingdisorders,http://twitter.com/hemoindy,True,None,476068666052603906,en,42,06/09/14,hemoindy,http://twitter.com/hemoindy/status/476068666052603906,False,Atlantic Time (Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,296,6.9703264,None,"Indianapolis, Indiana",http://twitter.com/HemoIndy/status/476068666052603906,3,10
False,-10800,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",NHF_Hemophilia~hemophiliafed,hemochat,http://twitter.com/hemoindy,True,None,476068666052603906,en,42,06/09/14,hemoindy,http://twitter.com/hemoindy/status/476068666052603906,False,Atlantic Time (Canada),None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,296,6.9703264,None,"Indianapolis, Indiana",http://twitter.com/HemoIndy/status/476068666052603906,3,10
False,-18000,The united voice for patients with chronic diseases and disabilities and their family caregivers,NHF_Hemophilia,bleedingdisorders,http://twitter.com/nhcouncil,True,None,476087729235963905,en,20,06/09/14,nhcouncil,http://twitter.com/nhcouncil/status/476087729235963905,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/ycthX7sAK3,7485,7.2319407,None,"Washington, DC",http://twitter.com/NHCouncil/status/476087729235963905,0,276
False,-18000,The united voice for patients with chronic diseases and disabilities and their family caregivers,NHF_Hemophilia,hemophilia,http://twitter.com/nhcouncil,True,None,476087729235963905,en,20,06/09/14,nhcouncil,http://twitter.com/nhcouncil/status/476087729235963905,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/ycthX7sAK3,7485,7.2319407,None,"Washington, DC",http://twitter.com/NHCouncil/status/476087729235963905,0,276
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,476097188502974464,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476097188502974464,False,Eastern Time (US & Canada),None,Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http://t.co/3mGAzSC7h7,1764,9.067933,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476097188502974464,2,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,hemophilia,http://twitter.com/hemophiliafed,True,None,476097188502974464,en,834,06/09/14,hemophiliafed,http://twitter.com/hemophiliafed/status/476097188502974464,False,Eastern Time (US & Canada),None,Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http://t.co/3mGAzSC7h7,1764,9.067933,None,"Washington, DC",http://twitter.com/hemophiliafed/status/476097188502974464,2,56
False,-21600,"NHF Colorado is dedicated to preventing the complications of bleeding  disorders thru education, advocacy & research.",,bleedingdisorders,http://twitter.com/cohemo,False,None,476101386355347456,en,227,06/09/14,cohemo,http://twitter.com/cohemo/status/476101386355347456,False,Mountain Time (US & Canada),None,Backpacks &amp; Bleeders is doing it AGAIN! Father's Day hike THIS SATURDAY at Lookout Mountain #bleedingdisorders http://t.co/XOzf22wV42,586,11.664269,None,Colorado,http://twitter.com/cohemo/status/476101386355347456,2,26
False,-25200,Hi! I'm a SAHM of 2 busy boys. The little one has severe hemophilia A w/ a port. I am also the VP of the board for the Bleeding Disorder Foundation of WA.,hemophiliafed,bleedingdisorders,http://twitter.com/hemomom,False,None,476101692271104000,en,82,06/09/14,hemomom,http://twitter.com/hemomom/status/476101692271104000,False,Pacific Time (US & Canada),None,RT @hemophiliafed: Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http:…,183,7.462011,None,Washington,http://twitter.com/HemoMom/status/476101692271104000,2,11
False,-25200,Hi! I'm a SAHM of 2 busy boys. The little one has severe hemophilia A w/ a port. I am also the VP of the board for the Bleeding Disorder Foundation of WA.,hemophiliafed,hemophilia,http://twitter.com/hemomom,False,None,476101692271104000,en,82,06/09/14,hemomom,http://twitter.com/hemomom/status/476101692271104000,False,Pacific Time (US & Canada),None,RT @hemophiliafed: Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http:…,183,7.462011,None,Washington,http://twitter.com/HemoMom/status/476101692271104000,2,11
