hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
bleedingdisorders~HemoChat,476068666052603906,False,None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,296,6.9703264,"Indianapolis, Indiana",3,10,False,-10800,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",NHF_Hemophilia~hemophiliafed,http://twitter.com/hemoindy,True,None,en,42,06/09/14,http://twitter.com/hemoindy/status/476068666052603906,Atlantic Time (Canada),None,hemoindy,http://twitter.com/HemoIndy/status/476068666052603906
bleedingdisorders~hemophilia,476087729235963905,False,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/ycthX7sAK3,7485,7.2319407,"Washington, DC",0,276,False,-18000,The united voice for patients with chronic diseases and disabilities and their family caregivers,NHF_Hemophilia,http://twitter.com/nhcouncil,True,None,en,20,06/09/14,http://twitter.com/nhcouncil/status/476087729235963905,Central Time (US & Canada),None,nhcouncil,http://twitter.com/NHCouncil/status/476087729235963905
bleedingdisorders~hemophilia,476097188502974464,False,None,Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http://t.co/3mGAzSC7h7,1764,9.067933,"Washington, DC",2,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/09/14,http://twitter.com/hemophiliafed/status/476097188502974464,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/476097188502974464
bleedingdisorders,476101386355347456,False,None,Backpacks &amp; Bleeders is doing it AGAIN! Father's Day hike THIS SATURDAY at Lookout Mountain #bleedingdisorders http://t.co/XOzf22wV42,586,11.664269,Colorado,2,26,False,-21600,"NHF Colorado is dedicated to preventing the complications of bleeding  disorders thru education, advocacy & research.",,http://twitter.com/cohemo,False,None,en,227,06/09/14,http://twitter.com/cohemo/status/476101386355347456,Mountain Time (US & Canada),None,cohemo,http://twitter.com/cohemo/status/476101386355347456
bleedingdisorders~hemophilia,476101692271104000,False,None,RT @hemophiliafed: Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http:…,183,7.462011,Washington,2,11,False,-25200,Hi! I'm a SAHM of 2 busy boys. The little one has severe hemophilia A w/ a port. I am also the VP of the board for the Bleeding Disorder Foundation of WA.,hemophiliafed,http://twitter.com/hemomom,False,None,en,82,06/09/14,http://twitter.com/hemomom/status/476101692271104000,Pacific Time (US & Canada),None,hemomom,http://twitter.com/HemoMom/status/476101692271104000
bleedingdisorders,476102910309179393,False,None,RT @cohemo: Backpacks &amp; Bleeders is doing it AGAIN! Father's Day hike THIS SATURDAY at Lookout Mountain #bleedingdisorders http://t.co/XOzf…,26,7.2303166,"Aurora, Colorado",2,3,False,-21600,We are the Rocky Mountain Region's leader in the treatment of bleeding and clotting disorders and pediatric stroke.,cohemo,http://twitter.com/htccolorado,False,None,en,5,06/09/14,http://twitter.com/htccolorado/status/476102910309179393,Mountain Time (US & Canada),None,htccolorado,http://twitter.com/HTCColorado/status/476102910309179393
bleedingdisorders~hemophilia,476146351550779392,False,None,Baxter recently presented an update on #bleedingdisorders therapies in its development pipeline: http://t.co/x0t6Ywcwog #hemophilia,2773,11.997495,New York City,2,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/09/14,http://twitter.com/nhf_hemophilia/status/476146351550779392,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/476146351550779392
bleedingdisorders~hemophilia,476166637000073216,False,None,RT @NHF_Hemophilia: Baxter recently presented an update on #bleedingdisorders therapies in its development pipeline: http://t.co/x0t6Ywcwog…,30,7.42599,,2,1,False,None,"Celox works in seconds when help is minutes away. Safely stops the bleed in many situations. Great for people on blood thinners, hemophiliacs, and anyone else.",NHF_Hemophilia,http://twitter.com/celoxonline,False,None,en,28,06/10/14,http://twitter.com/celoxonline/status/476166637000073216,None,None,celoxonline,http://twitter.com/CeloxOnline/status/476166637000073216
Emory~meddev~bleedingdisorders,476414769683890176,False,None,#Emory #meddev helps study clot formation &amp; could be used to find cures for #bleedingdisorders @hemophiliafed http://t.co/N9okenZ1Yl,1346,8.731435,"Atlanta, GA",1,58,False,None,"Emory's Office of Technology Transfer... Your Gateway to Discovery, Products, & Innovation.",hemophiliafed,http://twitter.com/emoryott,False,None,en,1258,06/10/14,http://twitter.com/emoryott/status/476414769683890176,None,None,emoryott,http://twitter.com/EmoryOTT/status/476414769683890176
bleedingdisorders~hemophilia,476415483814486016,False,None,RT @NHF_Hemophilia: Baxter recently presented an update on #bleedingdisorders therapies in its development pipeline: http://t.co/x0t6Ywcwog…,32,7.42599,,2,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",NHF_Hemophilia,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476415483814486016,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476415483814486016
bleedingdisorders,476415769970896896,False,None,RT @cohemo: Backpacks &amp; Bleeders is doing it AGAIN! Father's Day hike THIS SATURDAY at Lookout Mountain #bleedingdisorders http://t.co/XOzf…,32,7.2303166,,2,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",cohemo,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476415769970896896,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476415769970896896
bleedingdisorders~hemophilia,476416294464401408,False,None,RT @hemophiliafed: Get a copy of a NEW book by dads in #bleedingdisorders #hemophilia community. Register to become a Dad in Action!: http:…,32,7.462011,,2,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",hemophiliafed,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476416294464401408,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476416294464401408
bleedingdisorders~HemoChat,476416690981335040,False,None,RT @NHF_Hemophilia: Been to #bleedingdisorders camp? Come chat about it! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to talk all things cam…,32,6.9703264,,3,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",NHF_Hemophilia~hemophiliafed,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476416690981335040,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476416690981335040
hemophilia~bleedingdisorders,476417135166500864,False,None,RT @VAHemophilia: RSVP for our Educational Dinner This Thursday - Do Note New Location #hemophilia #bleedingdisorders http://t.co/Ck3WshSPeh,32,7.3351674,,1,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",VAHemophilia,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476417135166500864,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476417135166500864
Android~iPad~Kindle~bleedingdisorders,476418502991962112,False,None,"RT @NHF_Hemophilia: Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http:…",32,6.9390564,,3,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",NHF_Hemophilia,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476418502991962112,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476418502991962112
bleedingdisorders~hemophilia,476418779476267008,False,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,32,7.2642865,,3,0,False,-21600,"Partner and Consumer Advocate for Reliance Factor of Texas, LLC and Reliance Factor of New Mexico, LLC",NHF_Hemophilia,http://twitter.com/flgprohemo,False,None,en,46,06/10/14,http://twitter.com/flgprohemo/status/476418779476267008,Mountain Time (US & Canada),None,flgprohemo,http://twitter.com/FLGprohemo/status/476418779476267008
hepatitisC~HCV~bleedingdisorders,476437021586882560,False,None,.@CMSGov announces @MedicareGov will cover screening for #hepatitisC: http://t.co/QIUJph815c #HCV #bleedingdisorders,2773,11.336177,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",CMSGov~MedicareGov,http://twitter.com/nhf_hemophilia,True,None,en,156,06/10/14,http://twitter.com/nhf_hemophilia/status/476437021586882560,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/476437021586882560
hepatitisC~HCV~bleedingdisorders,476455696826130432,False,None,RT @NHF_Hemophilia: .@CMSGov announces @MedicareGov will cover screening for #hepatitisC: http://t.co/QIUJph815c #HCV #bleedingdisorders,215,7.1782665,,1,5,False,None,"The FHA is dedicated to providing educational programs, emotional support and advocacy to individuals and families in FL affected by bleeding disorders.",NHF_Hemophilia~CMSGov~MedicareGov,http://twitter.com/flhemoassoc,False,None,en,11,06/10/14,http://twitter.com/flhemoassoc/status/476455696826130432,None,None,flhemoassoc,http://twitter.com/FLHemoAssoc/status/476455696826130432
clottingcascade~hemophilia~vonwillebranddisease~bleedingdisorders,476492765711183872,False,None,Check out this infographic on the #clottingcascade!  #hemophilia #vonwillebranddisease #bleedingdisorders... http://t.co/Qd06g6tJit,673,7.5425,Illinois,0,16,False,-18000,The Comprehensive Bleeding Disorders Center is a nonprofit organization serving those with congenital #bleedingdisorders throughout the Midwest.,,http://twitter.com/compbleed,False,None,en,1168,06/10/14,http://twitter.com/compbleed/status/476492765711183872,Central Time (US & Canada),None,compbleed,http://twitter.com/CompBleed/status/476492765711183872
path2cures~bleedingdisorders~hemophilia,476726879735382017,False,None,@ECcures #path2cures health subcommittee development incentives hearing representing #bleedingdisorders #hemophilia @hemophiliafed,32,7.0931044,Beneath an Ithaca sunset,0,0,False,None,"investing in human spirit, before it's too late",ECcures~hemophiliafed,http://twitter.com/oldlew,True,None,en,74,06/11/14,http://twitter.com/oldlew/status/476726879735382017,None,None,oldlew,http://twitter.com/oldlew/status/476726879735382017
